date,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_20,sensor_21,sensor_24,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_36,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_51,machine_status
4/1/2018 10:00,2.454473383,46.46628867,52.45008613,45.43402571,634.731855,72.74379583,13.346714,16.16897867,15.6808215,15.08270733,40.59866567,51.3454915,36.56021717,1.852956083,420.5281283,462.8795617,390.2091817,859.553635,612.7984167,849.4422233,600.56498,786.0159733,700.3420617,660.941345,759.0190583,701.5308917,405.0939917,178.3487483,197.561145,48.35503183,35.473087,69.5225665,34.06683785,34.61805296,41.72308683,56.90586417,53.18287,45.05690578,44.0634655,203.636185,92.5877685,205.4012367,0
4/1/2018 11:00,2.454375033,46.90320983,52.5643777,45.45572784,634.2805117,74.304905,13.34225317,16.17054667,15.67720517,15.088856,38.51858183,50.18078017,36.0930415,1.875390417,420.5241567,462.6069117,389.9044367,858.8353333,612.8134167,849.3490183,456.3695033,766.512475,698.2131983,657.584865,739.53122,698.011855,396.08877,180.66178,206.53899,47.87326088,36.28471867,70.45572583,34.88280928,34.99565746,42.78883565,54.28240767,50.39544733,44.32870346,42.96392827,191.0059867,82.2434415,213.3391217,0
4/1/2018 12:00,2.45371925,47.05946017,52.71266947,45.83333131,636.8892083,77.19515633,13.35418983,16.16078083,15.68226867,15.08849367,39.86044867,49.36039433,34.6023375,1.491724117,420.1936217,462.85862,390.0315417,858.4936367,612.5788983,848.6352233,453.6551983,768.418325,700.9436783,662.0833233,751.55378,700.43057,401.635535,178.249945,210.1895733,49.07117767,39.69617717,70.776906,35.20399054,36.76215023,43.68489217,58.12114183,48.68344933,48.28800229,43.02179746,167.88677,88.58989133,219.1213283,0
4/1/2018 13:00,2.453735583,47.65190833,52.91449618,45.95630663,633.2993717,74.293102,13.34816133,16.16343283,15.6510415,15.09452267,39.76433533,52.85163467,36.50889,1.544817183,420.2826433,463.1395417,390.052495,859.04342,613.3136267,849.46043,395.3093397,778.4506367,697.778465,659.274685,746.4582933,699.307885,401.1340817,175.7881767,210.0750517,50.51648967,37.42621217,65.82030867,36.77517082,37.73003189,44.00173217,64.46759283,57.63406633,46.6917435,42.40933678,216.7148883,110.9760857,221.6531633,0
4/1/2018 14:00,2.454506283,48.8693565,52.71411633,46.64641066,633.9023767,74.00979267,13.35081333,16.15969517,15.687573,15.09223167,40.5548545,52.04978133,36.54128317,1.563927417,420.138185,462.734555,399.11722,879.0791517,627.03297,849.8171333,417.5996133,778.0230567,697.20542,657.986095,732.3697567,690.2024983,408.0464383,171.5282917,210.4303633,48.76301767,35.72482317,84.65711517,35.62933753,36.50607312,48.27256633,56.72260817,52.25694383,51.62037,42.82407343,221.45544,105.0491882,222.202935,0
4/1/2018 15:00,2.4541947,48.99160767,52.51084841,46.23987123,635.0057717,73.28017567,13.33309017,16.16138383,15.66346033,15.09428033,39.87696983,51.03730233,35.04371033,1.63376815,419.9847333,462.8512617,399.2826983,879.3865817,627.6959033,849.5035917,443.193845,780.2084883,698.4417517,658.0323967,751.7187167,695.10794,455.479615,170.5232983,203.7901517,46.4843715,32.97742783,73.38107283,32.70833082,33.36371263,42.669268,53.6265435,50.7860725,44.3298515,40.19097176,187.96778,93.74517617,227.0399333,0
4/1/2018 16:00,2.453686417,47.28370883,52.3285595,45.4419831,633.8002883,71.060545,13.34683483,16.16066067,15.69094867,15.09367833,41.367651,52.720035,37.07821617,1.5163467,420.113535,462.528085,399.0141717,879.4712983,627.5703767,849.3878317,451.6227817,780.8337017,701.38738,656.5200533,748.61107,700.9405983,456.6210233,167.0641117,198.5622717,43.072914,29.98697917,75.282114,30.98524149,31.54079729,41.84027517,50.41473783,43.836805,44.28047857,40.08969872,238.2523133,103.3805893,235.3684383,0
4/1/2018 17:00,2.454932483,47.42693817,52.21426392,45.24160729,632.6896067,74.12062733,13.10607267,16.15873083,15.6773245,15.0983805,41.02937167,53.02160033,37.5337575,1.491526,420.3166717,462.9623,399.312895,879.7151167,627.7859983,849.7512783,447.9442767,780.2195217,700.28096,656.8904117,746.5103783,700.4319583,459.429685,166.6743117,199.5571917,49.80902417,31.90972017,64.45746167,33.65017,33.29426896,39.60503183,46.52777767,63.19444383,46.199846,41.81616465,181.5924067,84.88618567,221.378275,0
4/1/2018 18:00,2.454129083,46.38961233,52.09346033,45.07523016,632.791265,74.32389533,13.09088083,16.16512067,15.67599917,15.087892,41.23733433,51.44279983,36.5786815,1.712710617,420.1160317,462.6176283,399.1572317,879.0835217,627.74903,849.5580683,450.3530867,781.281995,701.6413383,660.00771,746.5971833,700.610875,461.368365,169.4126267,198.132275,43.50260117,28.99305522,75.44270483,31.05034602,31.13715203,41.38020483,48.2156635,44.16473683,46.54706817,38.75867962,166.396605,76.3695985,210.5951033,0
4/1/2018 19:00,2.45371915,46.6008375,52.00158849,44.66000974,633.6593233,75.51216133,13.10944683,16.16066033,15.6891395,15.090905,40.12460517,50.72218683,35.83291067,1.447977,420.0457067,462.9407417,399.4004967,879.5315767,627.574845,849.710595,450.4694767,780.8398967,699.7483333,662.0678917,752.5607267,703.85564,461.345085,170.7251967,199.4814983,42.7343715,31.80989517,72.8993025,31.28472112,31.57551956,41.48003083,47.2125775,43.23881117,40.21990687,38.37287781,202.5848733,85.19000767,218.1520017,0
4/1/2018 20:00,2.4541127,46.730322,52.15784217,44.49073905,633.5344767,77.96865967,13.06978167,16.16451833,15.6568295,15.08813333,39.92090933,49.27374967,35.4558685,1.3857073,420.2091867,462.6319283,399.1729233,879.662585,627.7225067,849.7547417,451.6853233,782.227855,700.7324233,658.464495,746.4322533,698.8307483,454.4298583,168.7301967,200.5311133,44.07117768,30.74218611,68.6848925,31.28472049,31.0460058,38.92794833,46.15644267,47.4054785,40.83719076,37.31192031,193.0555633,88.45003417,219.4010433,0
4/1/2018 21:00,2.455047333,46.22178783,52.28949533,44.41044469,635.1989183,77.017367,13.1189725,16.1602985,15.682389,15.09464317,41.09062267,48.81269983,34.8313565,1.2938082,420.2288867,463.1243067,399.2567567,879.3680333,627.9042233,849.39588,448.2812667,778.9295217,701.0535767,655.2777683,759.513855,702.9096767,461.931875,166.03928,202.233725,44.75694183,32.56510217,66.241317,31.06770736,31.34114503,38.3897535,47.2415125,46.56153567,40.21026209,38.18479834,183.169365,69.59394233,219.0297,0
4/1/2018 22:00,2.454063533,46.3838235,52.43344825,44.23321705,632.9475167,76.14900717,13.1054685,16.16451833,15.6898635,15.09970667,39.9430715,49.32914183,35.1898165,1.3794643,420.2236417,462.943935,399.3063583,879.8187233,627.953955,850.0500783,453.4696667,781.2206567,701.20051,661.0339383,747.716975,704.7020317,462.9905483,166.4291217,199.9712967,43.82812228,32.3828105,63.220483,30.77256851,31.14149191,37.17881583,42.6215275,39.8003465,39.12519242,37.80381928,197.9600683,73.57253117,224.0017317,0
4/1/2018 23:00,2.453686317,45.824651,52.38425803,44.56597073,634.7305433,78.2631235,13.10269617,16.15897283,15.68685,15.08451617,38.8248635,49.279755,34.99515433,1.552066583,426.8916567,470.0978117,399.3146383,879.6465417,627.818125,849.7148883,447.8979317,780.13867,699.3938133,659.0123233,751.0416317,695.9497733,461.5106383,167.1181383,198.0455833,44.17534383,32.36978967,62.53905967,30.92013828,30.9635405,37.28732317,42.92534717,48.5050155,37.83275335,36.66087828,172.5887317,82.33506867,228.0526633,0
4/2/2018 0:00,2.453932333,45.76750367,52.33434667,44.97178706,634.42056,78.86378633,13.09220633,16.16222717,15.67467233,15.0911455,40.291804,50.37994317,35.7327005,1.533072517,420.2034217,462.720285,399.2088233,879.1246517,627.7295733,849.728335,452.1785117,781.3556683,699.276435,654.09721,749.9305167,701.25865,459.680525,170.01957,198.52635,41.76214933,28.71527778,80.720483,30.14756951,30.16927023,42.46093383,43.96701417,39.477237,39.18306255,36.70910328,165.3887,81.98302367,212.0611433,0
4/2/2018 1:00,2.454161967,46.25940317,52.3531525,44.81264306,637.9422533,74.726574,13.08846933,16.1588525,15.661773,15.089218,41.24633133,54.0874025,37.12709433,14.88454163,420.3220583,463.047695,399.5415967,879.6071383,627.7048867,849.42009,450.0836567,779.8906517,699.3021483,667.5771433,749.43573,696.9768417,456.0178483,165.7178033,195.6684283,41.89235783,29.44878417,67.5303785,30.2473955,30.16492958,38.58506633,49.39718333,47.4537035,39.04803182,36.84895649,209.9874583,91.449651,213.2282,0
4/2/2018 2:00,2.453997917,46.29918967,52.32421917,44.17172963,639.3369933,74.25945383,13.11680167,16.16367417,15.68009817,15.10199733,40.81483017,50.22966533,35.94654383,20.778518,420.5270183,463.140725,399.4784883,880.104535,628.174035,850.5598317,451.7771083,781.1013317,701.434075,656.7361,753.3332967,702.68006,461.94502,169.208975,200.7403633,43.19010083,29.19704783,57.4218705,29.95659667,30.00433951,35.89843417,44.49749167,41.1120755,40.74556314,36.33294668,196.73515,75.26041667,215.817905,0
4/2/2018 3:00,2.453571567,46.68764383,52.167246,43.80280487,639.41883,72.61912833,13.196735,16.15909283,15.67322667,15.09548683,42.36483933,51.092477,35.26380783,20.48930333,420.0986883,463.1138667,399.41263,879.7839567,627.8748067,849.8277167,448.538585,779.59975,700.0435067,660.8641933,749.70483,698.109165,459.01864,172.4782283,196.105555,45.03905867,29.04947967,63.95399017,30.64670117,30.16926997,37.508677,44.497492,40.80343283,39.11072452,37.06597084,187.3649733,81.37538533,218.9477267,0
4/2/2018 4:00,2.454752167,47.59476133,51.98567486,42.97453549,639.4636183,72.28631617,13.60339367,16.1561995,15.66478633,15.084516,40.01596083,49.839085,35.2019125,20.0511335,420.32111,462.80853,399.3206383,879.6851883,627.9442767,849.452125,449.7813683,778.9762833,698.757,661.3117167,745.5207983,693.2222933,458.2617633,172.7987267,197.45196,43.20312183,30.66406133,57.51301767,29.70052043,30.43402646,36.70572598,41.38695983,49.74922717,40.00771569,37.68325494,177.4305533,65.32118033,219.883295,0
4/2/2018 5:00,2.454047033,48.10763833,51.85835983,42.50795576,637.9256183,73.4634255,13.59953617,16.16198583,15.64887267,15.092232,42.77427283,50.45105167,34.83476467,19.90756683,420.1799417,462.8000767,399.3082717,879.838985,627.883495,849.7851533,452.4295033,780.7273567,700.8791317,663.0092467,757.9600317,703.3806283,460.574115,174.0154683,200.2270783,54.68749683,31.69270683,67.57812217,33.7890595,31.5234364,38.75867761,46.95698333,48.75096433,41.33391233,38.30536172,184.78492,78.28896533,217.0428267,0
4/2/2018 6:00,2.453604467,48.27112267,51.85908306,42.52965737,639.1218483,72.25739633,13.60568317,16.16572367,15.66358117,15.084998,40.16712867,51.360625,35.3094165,20.22197817,420.109615,462.8619,399.3683717,879.3089233,627.8044617,849.4632283,451.1511117,779.8594817,700.08383,655.154305,734.7221867,701.4884317,459.4234383,174.2397583,202.1154667,44.9522535,31.14149218,64.73958033,31.25027861,31.09808893,37.78211539,41.7100685,50.327932,41.6956019,37.94849456,192.9349917,65.66357967,208.01022,0
4/2/2018 7:00,2.454407883,48.22989017,51.81133917,42.9781526,638.2580933,71.5342375,13.5979675,16.16114283,15.7063815,15.093197,40.221027,52.2364645,37.258497,18.33691833,420.0097917,462.53668,399.0293817,878.967035,627.622305,849.1003133,450.99264,780.51758,699.9239033,658.0632633,743.2898933,699.0210933,458.7863267,171.94154,199.9499033,43.99739283,31.401908,66.35850433,30.52517299,31.21093622,39.30121167,47.58873517,46.29147383,43.036266,37.49999938,229.3209833,102.3871532,223.9728033,0
4/2/2018 8:00,2.454424267,48.34997133,51.63773,43.18865586,637.8607133,78.65111233,13.59772683,16.1598165,15.668404,15.09428183,40.63045967,51.47965517,36.93827267,14.73059493,420.4303733,462.8752067,399.310485,879.9037217,627.599465,849.4574267,447.0812967,779.2488383,701.014265,658.919745,742.361075,697.5230433,457.63815,165.8308883,197.3957033,48.68055233,34.01965511,68.5850665,34.62673333,34.04513632,42.269962,56.42843267,53.95929733,45.30767817,38.80690525,194.3817483,86.35706183,205.454285,0
4/2/2018 9:00,2.453801233,48.89033367,51.63990011,43.83897419,638.5539017,78.29381367,13.5985715,16.165724,15.66924733,15.08982033,41.6236785,51.29336,37.10292367,6.124764733,420.1178883,462.8494183,399.176455,880.1211967,627.7588767,850.2171883,457.6375633,781.557265,700.9612667,664.097215,750.9027433,698.5546167,459.6297583,160.2553683,196.7221167,48.08593417,32.73871133,72.81683667,35.26909389,35.05642161,45.0260385,44.42997694,43.9670145,46.87017766,42.35628824,164.5640417,60.00675083,203.50116,0
4/2/2018 10:00,2.4539815,49.63975433,52.05150311,44.74753926,639.1201083,80.62400333,13.5960395,16.1546325,15.676602,15.09235167,40.21033,50.45196883,36.084194,3.824740667,420.4258133,462.77537,399.3412833,879.65143,627.10578,849.2389833,446.8298033,780.2083067,698.3609767,656.9521517,755.616285,705.31588,462.8090783,163.8206283,200.8207067,50.3124965,34.05381583,71.38888583,36.38454533,36.05468432,44.23610831,51.89525467,45.80439833,45.85262418,41.00115695,221.99074,67.1633865,207.171095,0
4/2/2018 11:00,2.454325967,49.50665217,52.33145135,45.60040284,638.0524017,80.64371933,13.60001767,16.171029,15.65767317,15.07824683,39.74866867,49.612214,35.595677,2.922747817,420.6044833,462.6187917,399.3972283,879.311195,628.4324383,849.6516317,453.1112383,780.731545,700.010885,656.111105,746.4235683,698.1287867,459.07983,161.1451333,204.50267,52.18315717,35.24305283,75.92447567,37.08766983,37.01388669,46.40624717,48.81365733,47.3379623,48.66898107,41.35802436,230.59896,68.78375817,207.2916733,0
4/2/2018 12:00,2.45401425,49.72656033,52.49710467,46.03009169,641.6794817,81.187883,13.609542,16.15402917,15.6670775,15.0987425,41.08377967,50.54716917,35.50874183,2.431624983,420.0895583,462.891685,399.3010433,879.3037067,628.4754783,849.836525,450.0659467,781.8729967,701.9739083,659.8610933,753.8541283,705.268985,459.8416883,159.7120833,205.5669133,55.93749583,35.35589992,68.16839983,38.06423302,37.80381697,45.13454589,48.54359517,74.57079467,60.96161233,42.68904245,221.662805,69.097222,209.6257733,0
4/2/2018 13:00,2.454030783,50.12731317,52.6229695,45.80439633,643.07715,79.86406833,13.38228117,16.17259583,15.65043917,15.09560733,39.58244217,52.78456067,36.39861467,2.529811117,420.16715,462.7270767,399.2720767,878.937505,627.3716683,848.727485,452.064655,778.926385,698.7609233,662.39968,758.0294733,718.0957283,474.80489,157.5833467,207.2127617,50.56857317,35.56423338,69.01475383,37.86458,37.46093508,45.74218433,52.33892767,73.230133,59.80902717,44.23225345,183.4587167,63.79243717,196.6820917,0
4/2/2018 14:00,2.45370285,49.56452367,52.71122269,45.19314004,642.7396717,75.84650467,13.11089467,16.17102883,15.692757,15.09633067,43.555572,53.48428183,36.301755,2.419430833,420.1333133,463.1532383,399.4372883,879.8093067,627.6949517,850.19276,453.2414317,780.8595033,701.32131,660.1234417,836.0850333,731.7923983,517.8264733,154.4047067,204.6414817,51.01562167,42.057288,70.63801733,38.07725333,41.21527467,46.15885,49.30555467,83.92168067,59.3605325,44.69039316,193.7982167,63.34394267,193.4027767,0
4/2/2018 15:00,2.453932367,50.4882785,52.85011483,45.08752736,636.4955567,75.22859533,13.0979935,16.16668883,15.66575117,15.09066467,45.562509,53.54020133,35.75165167,2.187213067,420.3103267,462.66766,399.0366533,879.2313083,628.0446733,849.7262683,450.0999383,778.643445,700.3158383,658.29474,893.7152117,798.0678867,600.0963883,159.0952467,297.022915,55.27777433,37.61284433,69.769962,39.69617717,39.34895505,48.45919767,43.40277798,74.91801617,63.07870333,45.73688305,148.7123817,61.40046333,193.7692933,0
4/2/2018 16:00,2.377065067,50.39930367,52.99985416,45.33709263,625.3387167,76.23404533,13.09449833,16.16427717,15.79523517,15.24148783,40.05221283,54.736641,36.66941017,2.301383967,420.2589433,462.8614617,399.1995117,879.6191867,627.70431,849.2704067,451.3285133,780.3909667,698.9188833,658.71913,895.7985483,799.1107367,600.9790067,146.384955,683.380875,50.88107283,39.53124717,121.1414935,38.64148975,38.61978961,60.71180133,49.76851917,77.87905267,59.05189,44.37210577,218.904315,71.8026605,189.4724183,0
4/2/2018 17:00,2.3488956,50.78052617,53.03746983,45.65031622,624.6022617,81.369544,13.08593733,16.16331283,15.41594283,15.09464267,38.85365767,51.5600635,34.06488733,2.07477235,420.2808817,462.79244,398.9942967,879.2326667,628.13902,849.981065,450.28013,781.6795317,701.7893067,657.06789,907.8297933,804.6106717,606.2102217,145.9752833,688.65346,48.7933995,36.44096917,77.81683733,35.96353892,36.60590072,47.02690683,48.69791683,83.11149717,63.99980483,43.49922879,185.6433233,77.48842433,197.5164033,0
4/2/2018 18:00,2.371391833,48.994501,52.67071501,44.21874906,623.3988983,80.659185,13.09727117,16.15173867,15.43607817,15.08897667,40.91811567,51.34870117,33.0359235,1.825155483,419.9905217,462.6206483,399.1596667,878.8614667,627.4561267,849.9467333,452.398075,780.3817383,701.707675,659.2052383,903.6110483,799.116195,599.49228,161.4856817,713.854235,41.7491285,30.44270685,89.33159,30.77256885,31.34982482,47.72569133,41.52198983,70.19675883,56.3657395,39.62191337,178.4288233,72.25597967,194.8832867,0
4/2/2018 19:00,2.383738467,48.93301433,52.23307217,43.52719708,631.7841367,81.66845267,13.1072775,16.16391517,15.4179925,15.09428133,39.09478333,51.63425517,33.70164967,1.614380033,420.211785,462.8022167,399.1117233,879.0417617,627.6174717,848.5652133,450.661335,780.5019767,700.3873533,663.248445,902.656185,801.0018017,595.3787483,156.0656717,707.5466733,41.18489217,29.21006912,79.231765,29.97829792,30.42968637,44.92621233,39.20717567,98.26388783,62.49999921,38.58506891,253.9400033,76.1091815,201.630015,0
4/2/2018 20:00,2.384033633,48.77965717,51.9422722,42.74160789,634.51022,83.4080375,13.256533,16.14908633,15.5972715,15.08608367,40.62965317,50.293181,33.8694115,1.467993467,420.2034983,463.1719017,399.2531933,880.02943,627.9715333,849.7141567,451.410435,781.7671433,701.1749117,662.268505,895.572855,801.75861,602.0009967,154.89419,708.5621067,41.69270483,30.31249928,72.17881617,31.08072825,31.14583178,41.992184,41.03009183,73.92939683,68.83198283,39.69425067,222.6032017,64.86786183,196.8508867,0
4/2/2018 21:00,2.38349255,48.834635,51.62398496,42.52314599,633.753855,82.17054117,13.3473175,16.15776683,15.68600567,15.0956075,39.32510133,50.96520633,34.78776183,1.4091539,420.0874133,463.113125,399.1734033,879.6856267,628.0779983,850.087,452.03064,778.0763517,700.4818883,660.33178,895.1909033,800.3809567,599.599505,158.03761,716.9403317,42.3046845,29.67013875,71.26301733,31.39322818,31.24131844,44.31857367,42.54436767,96.3204085,70.70794933,41.51716826,239.9257267,67.01388783,186.3570633,0
4/2/2018 22:00,2.387017817,47.688801,51.75925714,42.82190264,633.5628833,82.11629183,13.3435795,16.15294333,15.69553,15.08608283,38.67150417,51.3374995,33.21886033,1.524065867,420.3444783,462.762625,399.171015,879.4658183,627.4201283,850.0678317,450.0622183,782.5244767,699.5285467,656.4891867,897.3610433,797.998585,599.8212817,161.048375,719.78506,42.044268,29.92187472,66.688364,31.14149198,31.47569324,41.41492717,42.31288483,122.3090283,82.31577833,39.77141167,229.1618417,72.93113317,208.444255,0
4/2/2018 23:00,2.404480217,48.51200717,51.47786258,43.19661181,633.363815,83.0805465,13.3438205,16.15704283,15.6740695,15.08403333,39.870238,51.86680117,16.8147699,1.461385417,420.2844683,462.8258333,399.2812867,879.0868817,626.9020267,849.512515,452.5538067,780.6222533,699.6298183,661.1805483,892.7256367,797.195875,598.750925,155.018415,709.4142333,42.11805267,29.88281205,61.63194083,31.89669892,31.68836596,39.9913155,46.45544,105.266204,71.70138883,37.80864086,242.6649317,75.60763867,201.0802383,0
4/3/2018 0:00,2.403758817,47.889177,51.11906566,42.77705307,633.291995,75.6261235,13.57023817,16.16620583,15.70433183,15.09620933,39.31449967,54.01540167,36.4446155,1.528277717,420.1449117,462.7794483,399.1425417,879.593955,628.1193,849.80479,453.9041317,779.1412233,701.704935,664.5756083,896.6145267,801.8153767,599.91687,155.516205,713.385025,42.387149,28.6588545,65.130205,31.12847089,29.76996456,37.63454583,49.13194417,53.3854155,41.676312,36.44386443,232.83661,65.808256,197.9889983,0
4/3/2018 1:00,2.4037096,46.26591333,51.04745022,42.73075683,638.040755,76.7616335,13.5916985,16.15209917,16.2006895,15.08861517,38.90269,52.5814935,37.44077783,1.797053283,420.0859067,462.6502017,399.3201217,879.667825,627.9963217,850.031005,450.627515,781.3046,700.7271917,659.3518433,908.00341,804.3362283,602.8565167,153.5776233,702.2755567,45.9765595,28.64583367,62.75607283,31.39756819,29.89583335,36.69270519,42.00424383,58.48283183,38.74421187,37.37461317,227.9513917,80.71469867,208.0343333,0
4/3/2018 2:00,2.404431,45.8912025,51.06047148,43.0432561,642.00164,78.65490017,13.6061655,16.15788683,16.18875317,15.09090533,39.87586167,50.24721033,36.1232205,1.682640133,420.215735,462.833555,399.2800683,879.8138683,627.6640817,849.6431617,452.58242,781.4505967,699.2655833,659.1126483,892.86452,795.978595,596.688595,151.1205467,695.2848383,45.286455,29.157986,61.54513567,31.5364575,29.96093729,36.77951108,43.45100317,64.6315585,37.59162698,37.31192036,216.411075,66.49787783,211.1738067,0
4/3/2018 3:00,2.4038572,46.712239,51.03370595,43.11848789,643.960255,77.85595283,13.41784733,16.15680183,15.94184033,15.09186983,40.60234617,51.5194585,37.33529967,1.88634805,423.3673817,483.8224917,399.3100433,879.9635217,628.4197567,850.1938383,454.9957617,779.9785,702.07064,660.964495,900.8506233,803.7340817,601.8644217,151.6829833,690.8383867,46.61024033,30.85937383,56.67534383,32.53037933,31.05902712,36.79253142,44.00559417,65.52372617,39.8148143,36.42457506,224.995175,69.69521567,214.5109917,0
